,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1972-11-20,4591.06982421875,4591.06982421875,4591.06982421875,4591.06982421875,4591.06982421875,0.0,^N225,4600.515,4859.39990234375,9.4453125,0.0
1972-11-30,4868.9599609375,4868.9599609375,4868.9599609375,4868.9599609375,4868.9599609375,0.0,^N225,4774.4907,4965.0498046875,-94.46923828125,0.0
1972-12-01,4781.47998046875,4781.47998046875,4781.47998046875,4781.47998046875,4781.47998046875,0.0,^N225,4799.84,5025.5400390625,18.35986328125,0.0
1972-12-15,4909.240234375,4909.240234375,4909.240234375,4909.240234375,4909.240234375,0.0,^N225,4912.899,5253.18017578125,3.65869140625,0.0
1972-12-19,4920.83984375,4920.83984375,4920.83984375,4920.83984375,4920.83984375,0.0,^N225,4933.8696,5278.100097656251,13.02978515625,0.0
1972-12-22,5025.5400390625,5025.5400390625,5025.5400390625,5025.5400390625,5025.5400390625,0.0,^N225,4966.3037,5251.669921875,-59.236328125,0.0
1972-12-26,5106.7099609375,5106.7099609375,5106.7099609375,5106.7099609375,5106.7099609375,0.0,^N225,4995.4927,5188.39990234375,-111.21728515625,0.0
1972-12-28,5207.93994140625,5207.93994140625,5207.93994140625,5207.93994140625,5207.93994140625,0.0,^N225,5080.4575,5188.91015625,0.0,127.482421875
1973-01-09,5278.10009765625,5278.10009765625,5278.10009765625,5278.10009765625,5278.10009765625,0.0,^N225,5266.339,5232.0,0.0,11.76123046875
1973-01-16,5188.39990234375,5188.39990234375,5188.39990234375,5188.39990234375,5188.39990234375,0.0,^N225,5304.3237,4891.339843749999,0.0,-115.923828125
1973-01-18,5188.91015625,5188.91015625,5188.91015625,5188.91015625,5188.91015625,0.0,^N225,5297.674,4903.14013671875,0.0,-108.763671875
1973-01-19,5230.8701171875,5230.8701171875,5230.8701171875,5230.8701171875,5230.8701171875,0.0,^N225,5294.0093,4843.540039062501,0.0,-63.13916015625
1973-01-26,5256.81982421875,5256.81982421875,5256.81982421875,5256.81982421875,5256.81982421875,0.0,^N225,5332.036,5187.2998046875,0.0,-75.21630859375
1973-01-29,5349.509765625,5349.509765625,5349.509765625,5349.509765625,5349.509765625,0.0,^N225,5344.3237,5277.740234375,0.0,5.18603515625
1973-02-14,4984.8798828125,4984.8798828125,4984.8798828125,4984.8798828125,4984.8798828125,0.0,^N225,4974.298,4950.759765625001,0.0,10.58203125
1973-02-16,5187.2998046875,5187.2998046875,5187.2998046875,5187.2998046875,5187.2998046875,0.0,^N225,5020.632,4987.43017578125,0.0,166.66796875
1973-02-19,5277.740234375,5277.740234375,5277.740234375,5277.740234375,5277.740234375,0.0,^N225,5068.0615,5003.5498046875,0.0,209.6787109375
1973-02-23,5215.02978515625,5215.02978515625,5215.02978515625,5215.02978515625,5215.02978515625,0.0,^N225,5254.2246,5095.2998046875,0.0,-39.19482421875
1973-02-27,5194.8798828125,5194.8798828125,5194.8798828125,5194.8798828125,5194.8798828125,0.0,^N225,5268.776,5131.009765625,0.0,-73.89599609375
1973-03-06,4888.8798828125,4888.8798828125,4888.8798828125,4888.8798828125,4888.8798828125,0.0,^N225,5138.477,5081.990234375,249.59716796875,0.0
1973-03-20,5131.009765625,5131.009765625,5131.009765625,5131.009765625,5131.009765625,0.0,^N225,5118.9766,4915.9599609375,0.0,12.033203125
1973-03-27,5081.990234375,5081.990234375,5081.990234375,5081.990234375,5081.990234375,0.0,^N225,5139.1836,4599.91015625,0.0,-57.193359375
1973-03-28,5116.7900390625,5116.7900390625,5116.7900390625,5116.7900390625,5116.7900390625,0.0,^N225,5142.217,4735.5498046875,0.0,-25.4267578125
1973-04-04,5090.169921875,5090.169921875,5090.169921875,5090.169921875,5090.169921875,0.0,^N225,5202.255,4374.77001953125,0.0,-112.0849609375
1973-04-16,4539.39990234375,4539.39990234375,4539.39990234375,4539.39990234375,4539.39990234375,0.0,^N225,5036.1675,4671.06982421875,496.767578125,0.0
1973-04-23,4495.18017578125,4495.18017578125,4495.18017578125,4495.18017578125,4495.18017578125,0.0,^N225,4756.1465,4767.85009765625,260.96630859375,0.0
1973-04-26,4499.39013671875,4499.39013671875,4499.39013671875,4499.39013671875,4499.39013671875,0.0,^N225,4591.2573,4740.169921875,91.8671875,0.0
1973-05-17,4740.169921875,4740.169921875,4740.169921875,4740.169921875,4740.169921875,0.0,^N225,4730.77,4623.72021484375,0.0,9.39990234375
1973-05-18,4774.9501953125,4774.9501953125,4774.9501953125,4774.9501953125,4774.9501953125,0.0,^N225,4748.6196,4625.7900390625,0.0,26.33056640625
1973-05-21,4667.5400390625,4667.5400390625,4667.5400390625,4667.5400390625,4667.5400390625,0.0,^N225,4753.8794,4606.10009765625,0.0,-86.33935546875
1973-06-01,4546.740234375,4546.740234375,4546.740234375,4546.740234375,4546.740234375,0.0,^N225,4643.9785,4668.85986328125,97.23828125,0.0
1973-06-05,4542.580078125,4542.580078125,4542.580078125,4542.580078125,4542.580078125,0.0,^N225,4605.8726,4637.77001953125,63.29248046875,0.0
1973-06-07,4623.72021484375,4623.72021484375,4623.72021484375,4623.72021484375,4623.72021484375,0.0,^N225,4598.8696,4681.3701171875,-24.8505859375,0.0
1973-06-11,4606.10009765625,4606.10009765625,4606.10009765625,4606.10009765625,4606.10009765625,0.0,^N225,4609.9116,4688.77001953125,3.8115234375,0.0
1973-06-14,4587.8701171875,4587.8701171875,4587.8701171875,4587.8701171875,4587.8701171875,0.0,^N225,4616.797,4748.4501953125,28.9267578125,0.0
1973-06-15,4581.9501953125,4581.9501953125,4581.9501953125,4581.9501953125,4581.9501953125,0.0,^N225,4616.848,4754.2001953125,34.89794921875,0.0
1973-06-26,4637.77001953125,4637.77001953125,4637.77001953125,4637.77001953125,4637.77001953125,0.0,^N225,4639.661,4972.9599609375,1.89111328125,0.0
1973-07-13,4943.5,4943.5,4943.5,4943.5,4943.5,0.0,^N225,4853.148,4983.9599609375,-90.35205078125,0.0
1973-07-18,4962.56005859375,4962.56005859375,4962.56005859375,4962.56005859375,4962.56005859375,0.0,^N225,4941.857,4972.14013671875,-20.703125,0.0
1973-08-03,4983.9599609375,4983.9599609375,4983.9599609375,4983.9599609375,4983.9599609375,0.0,^N225,5091.926,4828.06982421875,0.0,-107.9658203125
1973-08-13,4908.27978515625,4908.27978515625,4908.27978515625,4908.27978515625,4908.27978515625,0.0,^N225,5014.4087,4838.25,0.0,-106.12890625
1973-09-21,4393.419921875,4393.419921875,4393.419921875,4393.419921875,4393.419921875,0.0,^N225,4598.9077,4452.60009765625,205.48779296875,0.0
1973-09-26,4515.3798828125,4515.3798828125,4515.3798828125,4515.3798828125,4515.3798828125,0.0,^N225,4547.2593,4482.830078125,0.0,-31.87939453125
1973-10-01,4617.330078125,4617.330078125,4617.330078125,4617.330078125,4617.330078125,0.0,^N225,4566.44,4549.5,0.0,50.89013671875
1973-10-23,4595.5400390625,4595.5400390625,4595.5400390625,4595.5400390625,4595.5400390625,0.0,^N225,4539.2646,4428.39013671875,0.0,56.275390625
1973-10-25,4667.10986328125,4667.10986328125,4667.10986328125,4667.10986328125,4667.10986328125,0.0,^N225,4585.343,4444.870117187501,0.0,81.76708984375
1973-10-26,4628.580078125,4628.580078125,4628.580078125,4628.580078125,4628.580078125,0.0,^N225,4605.8335,4388.10009765625,0.0,22.74658203125
1973-11-09,4649.0,4649.0,4649.0,4649.0,4649.0,0.0,^N225,4683.367,4641.83984375,0.0,-34.3671875
1973-11-14,4473.75,4473.75,4473.75,4473.75,4473.75,0.0,^N225,4610.3125,4434.14990234375,0.0,-136.5625
