,adjclose_1
2019-07-10,24797.914
2019-07-11,24796.982
2019-07-12,24803.312
2019-07-16,24801.58
2019-07-17,24781.281
2019-07-18,24723.113
2019-07-19,24669.83
2019-07-22,24631.484
2019-07-23,24621.908
2019-07-24,24647.105
2019-07-25,24691.367
2019-07-26,24729.4
2019-07-29,24753.477
2019-07-30,24781.887
2019-07-31,24790.197
2019-08-01,24779.828
2019-08-02,24724.99
2019-08-05,24614.889
2019-08-06,24450.32
2019-08-07,24285.945
2019-08-08,24144.736
2019-08-09,24047.264
2019-08-13,23949.816
2019-08-14,23887.205
2019-08-15,23811.834
2019-08-16,23743.527
2019-08-19,23706.523
2019-08-20,23696.031
2019-08-21,23690.342
2019-08-22,23699.379
2019-08-23,23713.424
2019-08-26,23684.844
2019-08-27,23662.668
2019-08-28,23644.205
2019-08-29,23627.418
2019-08-30,23641.916
2019-09-02,23661.65
2019-09-03,23673.818
2019-09-04,23684.084
2019-09-05,23738.34
2019-09-06,23835.213
2019-09-09,23950.314
2019-09-10,24080.352
2019-09-11,24225.84
2019-09-12,24392.377
2019-09-13,24573.82
2019-09-17,24745.836
2019-09-18,24894.559
2019-09-19,25028.795
2019-09-20,25144.24
2019-09-24,25235.92
2019-09-25,25289.025
2019-09-26,25330.74
2019-09-27,25336.46
2019-09-30,25309.22
2019-10-01,25280.209
2019-10-02,25239.414
2019-10-03,25150.982
2019-10-04,25046.326
2019-10-07,24947.39
2019-10-08,24879.281
2019-10-09,24816.816
2019-10-10,24772.057
2019-10-11,24773.715
2019-10-15,24843.938
2019-10-16,24983.762
2019-10-17,25137.148
2019-10-18,25289.13
2019-10-21,25424.076
2019-10-23,25541.738
2019-10-24,25655.955
2019-10-25,25758.633
2019-10-28,25853.162
2019-10-29,25947.236
2019-10-30,26026.207
2019-10-31,26093.285
2019-11-01,26129.71
2019-11-05,26198.572
2019-11-06,26286.639
2019-11-07,26372.912
2019-11-08,26469.133
2019-11-11,26549.436
2019-11-12,26618.121
2019-11-13,26664.564
2019-11-14,26679.135
2019-11-15,26679.027
2019-11-18,26682.816
2019-11-19,26682.898
2019-11-20,26665.047
2019-11-21,26617.928
2019-11-22,26574.191
2019-11-25,26556.6
2019-11-26,26574.568
2019-11-27,26606.764
2019-11-28,26637.008
2019-11-29,26657.783
2019-12-02,26681.184
2019-12-03,26684.223
2019-12-04,26658.54
2019-12-05,26640.709
2019-12-06,26634.137
2019-12-09,26644.877
2019-12-10,26654.568
2019-12-11,26663.672
2019-12-12,26674.732
2019-12-13,26749.61
2019-12-16,26849.85
2019-12-17,26960.992
2019-12-18,27056.982
2019-12-19,27124.19
2019-12-20,27165.299
2019-12-23,27189.771
2019-12-24,27196.498
2019-12-25,27188.062
2019-12-26,27179.383
2019-12-27,27174.91
2019-12-30,27151.348
2020-01-06,27072.18
2020-01-07,26998.338
2020-01-08,26903.086
2020-01-09,26862.434
2020-01-10,26872.504
2020-01-14,26926.963
2020-01-15,26988.867
2020-01-16,27049.545
2020-01-17,27117.625
2020-01-20,27181.56
2020-01-21,27221.445
2020-01-22,27244.135
2020-01-23,27243.316
2020-01-24,27229.488
2020-01-27,27161.592
2020-01-28,27052.475
2020-01-29,26950.416
2020-01-30,26838.291
2020-01-31,26750.44
2020-02-03,26647.512
2020-02-04,26558.084
2020-02-05,26523.7
2020-02-06,26576.797
2020-02-07,26672.488
2020-02-10,26758.797
2020-02-12,26845.986
2020-02-13,26928.947
2020-02-14,26982.912
2020-02-17,26991.934
2020-02-18,26954.035
2020-02-19,26907.123
2020-02-20,26886.088
2020-02-21,26863.055
2020-02-25,26760.428
2020-02-26,26593.385
2020-02-27,26381.82
2020-02-28,26083.719
2020-03-02,25768.115
2020-03-03,25495.938
2020-03-04,25235.377
2020-03-05,25042.154
2020-03-06,24848.78
2020-03-09,24579.037
2020-03-10,24261.936
2020-03-11,23960.518
2020-03-12,23599.355
2020-03-13,23118.982
2020-03-16,22595.076
2020-03-17,22063.666
2020-03-18,21589.818
2020-03-19,21170.133
2020-03-23,20824.38
2020-03-24,20662.957
2020-03-25,20775.826
2020-03-26,20993.285
2020-03-27,21277.756
2020-03-30,21532.424
2020-03-31,21761.266
2020-04-01,21861.635
2020-04-02,21833.584
2020-04-03,21735.781
2020-04-06,21658.297
2020-04-07,21671.857
2020-04-08,21760.1
2020-04-09,21892.3
2020-04-10,22044.174
2020-04-13,22155.375
2020-04-14,22263.607
2020-04-15,22375.504
2020-04-16,22441.145
2020-04-17,22532.78
2020-04-20,22616.062
2020-04-21,22647.227
2020-04-22,22612.45
2020-04-23,22581.83
2020-04-24,22546.965
2020-04-27,22554.473
2020-04-28,22596.043
2020-04-30,22705.434
2020-05-01,22787.084
2020-05-07,22824.781
2020-05-08,22892.572
2020-05-11,23005.115
2020-05-12,23125.166
2020-05-13,23216.184
2020-05-14,23262.232
2020-05-15,23282.832
2020-05-18,23294.541
2020-05-19,23348.367
2020-05-20,23422.008
2020-05-21,23503.074
2020-05-22,23562.408
2020-05-25,23627.738
2020-05-26,23743.197
2020-05-27,23898.352
2020-05-28,24113.578
2020-05-29,24348.477
2020-06-01,24583.857
2020-06-02,24820.28
2020-06-03,25075.883
2020-06-04,25324.852
2020-06-05,25542.967
2020-06-08,25769.107
2020-06-09,25967.967
2020-06-10,26125.037
2020-06-11,26202.873
2020-06-12,26175.205
2020-06-15,26060.43
2020-06-16,25966.064
2020-06-17,25906.383
2020-06-18,25851.732
2020-06-19,25825.027
2020-06-22,25806.748
2020-06-23,25797.523
2020-06-24,25799.438
2020-06-25,25778.05
2020-06-26,25770.58
2020-06-29,25727.023
2020-06-30,25696.879
2020-07-01,25659.998
2020-07-02,25619.957
2020-07-03,25591.271
2020-07-06,25603.672
2020-07-07,25645.268
2020-07-08,25682.615
2020-07-09,25716.62
2020-07-10,25732.938
2020-07-13,25771.426
2020-07-14,25805.434
2020-07-15,25867.2
2020-07-16,25931.318
2020-07-17,25978.229
2020-07-20,26005.35
2020-07-21,26036.873
2020-07-22,26059.064
2020-07-27,26054.637
2020-07-28,26050.643
2020-07-29,26018.387
2020-07-30,25970.377
2020-07-31,25872.805
2020-08-03,25774.043
2020-08-04,25732.695
2020-08-05,25720.666
2020-08-06,25721.375
2020-08-07,25714.979
2020-08-11,25743.742
2020-08-12,25804.443
2020-08-13,25922.75
2020-08-14,26063.35
2020-08-17,26180.299
2020-08-18,26261.941
2020-08-19,26316.615
2020-08-20,26337.912
2020-08-21,26344.918
2020-08-24,26335.588
2020-08-25,26362.66
2020-08-26,26399.07
2020-08-27,26432.65
2020-08-28,26438.434
2020-08-31,26452.107
2020-09-01,26458.143
2020-09-02,26471.621
2020-09-03,26516.352
2020-09-04,26534.746
2020-09-07,26533.756
2020-09-08,26533.234
2020-09-09,26508.498
2020-09-10,26499.537
2020-09-11,26507.75
2020-09-14,26549.492
2020-09-15,26593.504
2020-09-16,26636.898
2020-09-17,26664.215
2020-09-18,26681.379
2020-09-23,26685.213
2020-09-24,26665.066
2020-09-25,26643.863
2020-09-28,26650.867
